State,X_Workers,Y_Vax,County,Size_Employees,Abbreviation,Rows,Columns
Kentucky,36.9,44.5,Gallatin,838,KY,5_R,1_C
Kentucky,10.9,50.9,Garrard,1473,KY,5_R,1_C
Kentucky,63.0,55.9,Grant,4116,KY,5_R,1_C
Kentucky,54.7,46.3,Graves,9117,KY,5_R,1_C
Kentucky,65.7,50.9,Grayson,6268,KY,5_R,1_C
Kentucky,40.4,43.4,Green,1189,KY,5_R,1_C
Kentucky,54.4,49.8,Greenup,5298,KY,5_R,1_C
Kentucky,79.4,64.0,Hancock,3293,KY,5_R,1_C
Kentucky,67.1,64.3,Hardin,37241,KY,5_R,1_C
Kentucky,62.4,45.4,Harlan,4447,KY,5_R,1_C
Kentucky,62.2,50.7,Harrison,4228,KY,5_R,1_C
Kentucky,74.1,37.5,Hart,4315,KY,5_R,1_C
Kentucky,67.0,51.5,Henderson,16525,KY,5_R,1_C
Kentucky,54.4,60.2,Henry,1964,KY,5_R,1_C
Kentucky,57.6,36.2,Hickman,854,KY,5_R,1_C
Kentucky,65.8,53.8,Hopkins,14166,KY,5_R,1_C
Kentucky,53.9,34.7,Jackson,986,KY,5_R,1_C
Kentucky,74.6,69.0,Jefferson,447035,KY,5_R,1_C
Kentucky,61.2,59.4,Jessamine,16638,KY,5_R,1_C
Kentucky,56.8,48.2,Johnson,3821,KY,5_R,1_C
Kentucky,68.7,73.2,Kenton,59179,KY,5_R,1_C
Kentucky,50.4,46.2,Knott,1745,KY,5_R,1_C
Kentucky,75.3,37.0,Knox,8895,KY,5_R,1_C
Kentucky,52.9,47.7,Larue,1976,KY,5_R,1_C
Kentucky,69.5,42.2,Laurel,24111,KY,5_R,1_C
Kentucky,63.5,45.6,Lawrence,2394,KY,5_R,1_C
Kentucky,69.6,47.2,Lee,1618,KY,5_R,1_C
Kentucky,61.6,49.9,Leslie,1132,KY,5_R,1_C
Kentucky,66.9,53.1,Letcher,3422,KY,5_R,1_C
Kentucky,45.0,37.8,Lewis,1287,KY,5_R,1_C
Kentucky,45.4,43.2,Lincoln,2479,KY,5_R,1_C
Kentucky,60.9,49.7,Livingston,1712,KY,5_R,1_C
Kentucky,67.6,54.4,Logan,7593,KY,5_R,1_C
Kentucky,33.6,57.8,Lyon,1354,KY,5_R,1_C
Kentucky,63.5,57.9,McCracken,33557,KY,5_R,1_C
Kentucky,47.5,42.3,McCreary,1441,KY,5_R,1_C
Kentucky,41.9,53.6,McLean,1178,KY,5_R,1_C
Kentucky,64.2,51.3,Madison,24803,KY,5_R,1_C
Kentucky,35.6,48.3,Magoffin,1098,KY,5_R,1_C
Kentucky,77.9,56.7,Marion,8521,KY,5_R,1_C
Kentucky,52.4,55.2,Marshall,9374,KY,5_R,1_C
Kentucky,35.5,51.1,Martin,1196,KY,5_R,1_C
Kentucky,68.6,56.1,Mason,6939,KY,5_R,1_C
Kentucky,52.3,43.4,Meade,3455,KY,5_R,1_C
Kentucky,21.9,44.4,Menifee,462,KY,5_R,1_C
Kentucky,69.0,59.2,Mercer,4681,KY,5_R,1_C
Kentucky,71.5,40.4,Metcalfe,1264,KY,5_R,1_C
Kentucky,54.6,47.0,Monroe,2698,KY,5_R,1_C
Kentucky,74.5,51.2,Montgomery,9663,KY,5_R,1_C
Kentucky,56.4,47.2,Morgan,1909,KY,5_R,1_C
Kentucky,51.6,51.4,Muhlenberg,6280,KY,5_R,1_C
Kentucky,60.7,60.6,Nelson,14323,KY,5_R,1_C
Kentucky,35.4,55.9,Nicholas,466,KY,5_R,1_C
Kentucky,77.8,41.7,Ohio,7227,KY,5_R,1_C
Kentucky,54.8,63.8,Oldham,12830,KY,5_R,1_C
Kentucky,52.1,38.9,Owen,1055,KY,5_R,1_C
Kentucky,48.5,44.9,Owsley,390,KY,5_R,1_C
Kentucky,59.2,48.1,Pendleton,1656,KY,5_R,1_C
Kentucky,65.6,61.6,Perry,8930,KY,5_R,1_C
Kentucky,67.1,51.3,Pike,17800,KY,5_R,1_C
Kentucky,40.2,55.2,Powell,1568,KY,5_R,1_C
Kentucky,61.9,49.2,Pulaski,21422,KY,5_R,1_C
Kentucky,8.7,39.7,Robertson,173,KY,5_R,1_C
Kentucky,72.3,37.9,Rockcastle,3059,KY,5_R,1_C
Kentucky,67.0,50.9,Rowan,8027,KY,5_R,1_C
Kentucky,62.3,49.0,Russell,4833,KY,5_R,1_C
Kentucky,80.1,67.2,Scott,23359,KY,5_R,1_C
Kentucky,76.3,52.7,Shelby,18492,KY,5_R,1_C
Kentucky,72.7,55.9,Simpson,8266,KY,5_R,1_C
Kentucky,24.5,30.0,Spencer,1158,KY,5_R,1_C
Kentucky,71.8,53.5,Taylor,10263,KY,5_R,1_C
Kentucky,26.5,43.5,Todd,1443,KY,5_R,1_C
Kentucky,53.9,48.7,Trigg,2267,KY,5_R,1_C
Kentucky,60.8,46.8,Trimble,757,KY,5_R,1_C
Kentucky,64.4,38.3,Union,3860,KY,5_R,1_C
Kentucky,70.5,48.5,Warren,55523,KY,5_R,1_C
Kentucky,50.7,55.8,Washington,2888,KY,5_R,1_C
Kentucky,66.2,38.7,Wayne,4293,KY,5_R,1_C
Kentucky,37.7,47.6,Webster,1721,KY,5_R,1_C
Kentucky,75.3,46.7,Whitley,10776,KY,5_R,1_C
Kentucky,54.6,52.4,Wolfe,707,KY,5_R,1_C
Kentucky,62.6,77.3,Woodford,7930,KY,5_R,1_C
Louisiana,49.9,56.1,Acadia Parish,12545,LA,5_R,2_C
Louisiana,62.5,36.4,Allen Parish,3521,LA,5_R,2_C
Louisiana,62.7,52.6,Ascension Parish,37849,LA,5_R,2_C
Louisiana,50.2,42.9,Assumption Parish,2883,LA,5_R,2_C
Louisiana,55.2,45.2,Avoyelles Parish,8585,LA,5_R,2_C
Louisiana,55.2,34.5,Beauregard Parish,6593,LA,5_R,2_C
Louisiana,63.1,48.5,Bienville Parish,3121,LA,5_R,2_C
Louisiana,60.5,47.8,Bossier Parish,36461,LA,5_R,2_C
Louisiana,64.1,49.2,Caddo Parish,99124,LA,5_R,2_C
Louisiana,63.9,43.4,Calcasieu Parish,78604,LA,5_R,2_C
Louisiana,49.5,39.3,Caldwell Parish,1636,LA,5_R,2_C
Louisiana,65.9,18.6,Cameron Parish,1805,LA,5_R,2_C
Louisiana,33.0,40.2,Catahoula Parish,1477,LA,5_R,2_C
Louisiana,50.2,38.9,Claiborne Parish,2452,LA,5_R,2_C
Louisiana,45.4,40.3,Concordia Parish,3836,LA,5_R,2_C
Louisiana,51.5,42.1,De Soto Parish,4585,LA,5_R,2_C
Louisiana,68.3,57.5,East Baton Rouge Parish,247885,LA,5_R,2_C
Louisiana,59.0,47.3,East Carroll Parish,1198,LA,5_R,2_C
Louisiana,54.7,40.2,East Feliciana Parish,3336,LA,5_R,2_C
Louisiana,54.1,39.3,Evangeline Parish,6074,LA,5_R,2_C
Louisiana,45.3,39.7,Franklin Parish,3632,LA,5_R,2_C
Louisiana,57.3,42.7,Grant Parish,1884,LA,5_R,2_C
Louisiana,54.9,48.1,Iberia Parish,22349,LA,5_R,2_C
Louisiana,70.2,55.0,Iberville Parish,12161,LA,5_R,2_C
Louisiana,54.3,42.5,Jackson Parish,2560,LA,5_R,2_C
Louisiana,61.7,66.1,Jefferson Parish,177136,LA,5_R,2_C
Louisiana,50.5,38.2,Jefferson Davis Parish,6473,LA,5_R,2_C
Louisiana,59.5,52.0,Lafayette Parish,126289,LA,5_R,2_C
Louisiana,60.2,45.2,Lafourche Parish,26027,LA,5_R,2_C
Louisiana,57.0,42.2,La Salle Parish,3355,LA,5_R,2_C
Louisiana,53.3,42.6,Lincoln Parish,15654,LA,5_R,2_C
Louisiana,51.0,41.3,Livingston Parish,21863,LA,5_R,2_C
Louisiana,64.3,43.7,Madison Parish,2575,LA,5_R,2_C
Louisiana,60.1,46.8,Morehouse Parish,5606,LA,5_R,2_C
Louisiana,62.1,43.0,Natchitoches Parish,11366,LA,5_R,2_C
Louisiana,65.5,69.0,Orleans Parish,177577,LA,5_R,2_C
Louisiana,58.0,46.8,Ouachita Parish,61535,LA,5_R,2_C
Louisiana,49.9,61.8,Plaquemines Parish,8852,LA,5_R,2_C
Louisiana,45.1,57.0,Pointe Coupee Parish,3951,LA,5_R,2_C
Louisiana,60.7,50.8,Rapides Parish,45486,LA,5_R,2_C
Louisiana,43.6,36.2,Red River Parish,1884,LA,5_R,2_C
Louisiana,58.1,45.3,Richland Parish,5646,LA,5_R,2_C
Louisiana,55.7,37.2,Sabine Parish,4517,LA,5_R,2_C
Louisiana,55.5,49.4,St. Bernard Parish,7955,LA,5_R,2_C
Louisiana,74.2,57.8,St. Charles Parish,21224,LA,5_R,2_C
Louisiana,60.4,30.1,St. Helena Parish,1113,LA,5_R,2_C
Louisiana,69.8,51.6,St. James Parish,6661,LA,5_R,2_C
Louisiana,72.2,60.3,St. John the Baptist Parish,16891,LA,5_R,2_C
Louisiana,59.0,43.7,St. Landry Parish,22455,LA,5_R,2_C
Louisiana,41.7,41.5,St. Martin Parish,10991,LA,5_R,2_C
Louisiana,63.0,46.6,St. Mary Parish,18613,LA,5_R,2_C
Louisiana,53.7,59.7,St. Tammany Parish,76879,LA,5_R,2_C
Louisiana,58.6,47.3,Tangipahoa Parish,36780,LA,5_R,2_C
Louisiana,29.1,62.8,Tensas Parish,440,LA,5_R,2_C
Louisiana,61.1,46.4,Terrebonne Parish,44441,LA,5_R,2_C
Louisiana,56.9,47.0,Union Parish,4528,LA,5_R,2_C
Louisiana,47.7,39.9,Vermilion Parish,9386,LA,5_R,2_C
Louisiana,54.9,51.3,Vernon Parish,7500,LA,5_R,2_C
Louisiana,60.7,43.0,Washington Parish,8620,LA,5_R,2_C
Louisiana,55.8,43.6,Webster Parish,10077,LA,5_R,2_C
Louisiana,64.1,55.5,West Baton Rouge Parish,11337,LA,5_R,2_C
Louisiana,43.2,44.0,West Carroll Parish,1591,LA,5_R,2_C
Louisiana,59.3,89.8,West Feliciana Parish,3183,LA,5_R,2_C
Louisiana,66.5,45.6,Winn Parish,4041,LA,5_R,2_C
Maine,64.9,69.6,Androscoggin,45409,ME,5_R,3_C
Maine,52.9,67.6,Aroostook,20566,ME,5_R,3_C
Maine,62.9,85.5,Cumberland,173456,ME,5_R,3_C
Maine,51.8,63.0,Franklin,9113,ME,5_R,3_C
Maine,47.0,76.0,Hancock,16919,ME,5_R,3_C
Maine,67.4,70.4,Kennebec,49345,ME,5_R,3_C
Maine,45.1,83.4,Knox,14901,ME,5_R,3_C
Maine,28.0,79.9,Lincoln,8651,ME,5_R,3_C
Maine,58.1,66.1,Oxford,14028,ME,5_R,3_C
Maine,58.2,69.5,Penobscot,56959,ME,5_R,3_C
Maine,55.1,61.8,Piscataquis,4868,ME,5_R,3_C
Maine,67.4,77.8,Sagadahoc,13697,ME,5_R,3_C
Maine,56.8,60.9,Somerset,12521,ME,5_R,3_C
Maine,53.8,70.8,Waldo,9171,ME,5_R,3_C
Maine,41.6,71.1,Washington,7184,ME,5_R,3_C
Maine,50.1,79.1,York,55380,ME,5_R,3_C
Maryland,63.1,54.3,Allegany,23845,MD,8_R,4_C
Maryland,64.3,78.1,Anne Arundel,246375,MD,8_R,4_C
Maryland,64.8,73.0,Baltimore,334249,MD,8_R,4_C
Maryland,44.0,69.2,Calvert,19274,MD,8_R,4_C
Maryland,55.0,61.4,Caroline,7339,MD,8_R,4_C
Maryland,53.9,75.1,Carroll,52257,MD,8_R,4_C
Maryland,62.6,60.1,Cecil,26370,MD,8_R,4_C
Maryland,54.1,66.8,Charles,33267,MD,8_R,4_C
Maryland,62.2,62.2,Dorchester,9516,MD,8_R,4_C
Maryland,59.9,77.5,Frederick,92712,MD,8_R,4_C
Maryland,52.0,50.2,Garrett,10228,MD,8_R,4_C
Maryland,59.6,72.8,Harford,75058,MD,8_R,4_C
Maryland,65.8,86.6,Howard,176880,MD,8_R,4_C
Maryland,50.3,68.2,Kent,6742,MD,8_R,4_C
Maryland,66.1,88.4,Montgomery,441094,MD,8_R,4_C
Maryland,65.9,70.5,Prince George's,269979,MD,8_R,4_C
Maryland,38.6,69.0,Queen Anne's,12709,MD,8_R,4_C
Maryland,66.5,68.2,St. Mary's,33065,MD,8_R,4_C
Maryland,59.9,49.5,Somerset,4088,MD,8_R,4_C
Maryland,54.7,75.9,Talbot,17834,MD,8_R,4_C
Maryland,69.6,59.3,Washington,60536,MD,8_R,4_C
Maryland,58.6,57.6,Wicomico,36323,MD,8_R,4_C
Maryland,40.9,72.2,Worcester,19182,MD,8_R,4_C
Maryland,74.7,63.8,Baltimore city,298313,MD,8_R,4_C
Massachusetts,47.4,79.0,Barnstable,77126,MA,9_R,1_C
Massachusetts,59.9,71.0,Berkshire,53403,MA,9_R,1_C
Massachusetts,63.8,63.0,Bristol,202583,MA,9_R,1_C
Massachusetts,28.6,100.0,Dukes,5791,MA,9_R,1_C
Massachusetts,62.2,74.0,Essex,296128,MA,9_R,1_C
Massachusetts,57.7,70.0,Franklin,20475,MA,9_R,1_C
Massachusetts,67.2,62.0,Hampden,171590,MA,9_R,1_C
Massachusetts,57.1,65.0,Hampshire,50276,MA,9_R,1_C
Massachusetts,70.9,79.0,Middlesex,908187,MA,9_R,1_C
Massachusetts,19.2,100.0,Nantucket,4896,MA,9_R,1_C
Massachusetts,65.4,78.0,Norfolk,338648,MA,9_R,1_C
Massachusetts,58.8,69.0,Plymouth,175318,MA,9_R,1_C
Massachusetts,78.4,72.0,Suffolk,639470,MA,9_R,1_C
Massachusetts,67.5,70.0,Worcester,311688,MA,9_R,1_C
Michigan,18.7,56.3,Alcona,1054,MI,9_R,2_C
Michigan,39.9,63.4,Alger,1701,MI,9_R,2_C
Michigan,60.4,53.8,Allegan,38732,MI,9_R,2_C
Michigan,50.3,54.4,Alpena,10211,MI,9_R,2_C
Michigan,42.3,59.8,Antrim,3924,MI,9_R,2_C
Michigan,59.1,52.4,Arenac,3476,MI,9_R,2_C
Michigan,45.0,58.8,Baraga,1806,MI,9_R,2_C
Michigan,53.9,49.7,Barry,10952,MI,9_R,2_C
Michigan,56.6,58.7,Bay,30388,MI,9_R,2_C
Michigan,39.8,66.8,Benzie,3366,MI,9_R,2_C
Michigan,60.5,57.1,Berrien,55103,MI,9_R,2_C
Michigan,61.9,47.5,Branch,11493,MI,9_R,2_C
Michigan,72.3,52.6,Calhoun,52874,MI,9_R,2_C
Michigan,47.2,43.6,Cass,7959,MI,9_R,2_C
Michigan,60.5,66.0,Charlevoix,8696,MI,9_R,2_C
Michigan,36.7,52.0,Cheboygan,4329,MI,9_R,2_C
Michigan,57.7,70.2,Chippewa,8734,MI,9_R,2_C
Michigan,52.4,46.3,Clare,6337,MI,9_R,2_C
Michigan,50.5,58.1,Clinton,16319,MI,9_R,2_C
Michigan,52.9,50.0,Crawford,3345,MI,9_R,2_C
Michigan,49.6,64.9,Delta,11872,MI,9_R,2_C
Michigan,62.2,70.2,Dickinson,12373,MI,9_R,2_C
Michigan,73.2,57.0,Eaton,42602,MI,9_R,2_C
Michigan,50.6,74.1,Emmet,15707,MI,9_R,2_C
Michigan,63.0,51.5,Genesee,121287,MI,9_R,2_C
Michigan,45.9,49.2,Gladwin,4035,MI,9_R,2_C
Michigan,53.8,64.0,Gogebic,3862,MI,9_R,2_C
Michigan,54.5,69.2,Grand Traverse,46158,MI,9_R,2_C
Michigan,67.7,45.5,Gratiot,11187,MI,9_R,2_C
Michigan,59.9,40.2,Hillsdale,10754,MI,9_R,2_C
Michigan,43.6,53.2,Houghton,9100,MI,9_R,2_C
Michigan,56.0,56.6,Huron,10648,MI,9_R,2_C
Michigan,65.9,57.2,Ingham,112022,MI,9_R,2_C
Michigan,55.6,47.9,Ionia,11296,MI,9_R,2_C
Michigan,55.7,55.5,Iosco,6574,MI,9_R,2_C
Michigan,46.6,57.6,Iron,2569,MI,9_R,2_C
Michigan,66.8,42.8,Isabella,24841,MI,9_R,2_C
Michigan,66.0,54.2,Jackson,52001,MI,9_R,2_C
Michigan,67.1,61.9,Kalamazoo,111113,MI,9_R,2_C
Michigan,52.3,49.7,Kalkaska,4086,MI,9_R,2_C
Michigan,69.3,63.4,Kent,369296,MI,9_R,2_C
Michigan,0.0,56.0,Keweenaw,276,MI,9_R,2_C
Michigan,30.1,59.8,Lake,1048,MI,9_R,2_C
Michigan,49.6,47.7,Lapeer,19359,MI,9_R,2_C
Michigan,19.3,81.7,Leelanau,4597,MI,9_R,2_C
Michigan,58.5,54.2,Lenawee,23514,MI,9_R,2_C
Michigan,51.7,61.8,Livingston,54457,MI,9_R,2_C
Michigan,40.8,45.0,Luce,1436,MI,9_R,2_C
Michigan,29.1,73.9,Mackinac,2098,MI,9_R,2_C
Michigan,64.0,58.6,Macomb,314200,MI,9_R,2_C
Michigan,55.2,58.9,Manistee,5864,MI,9_R,2_C
Michigan,51.5,65.9,Marquette,21178,MI,9_R,2_C
Michigan,58.1,62.6,Mason,9081,MI,9_R,2_C
Michigan,65.4,40.5,Mecosta,9727,MI,9_R,2_C
Michigan,50.0,71.9,Menominee,5304,MI,9_R,2_C
Michigan,69.3,59.4,Midland,34660,MI,9_R,2_C
Michigan,28.2,50.6,Missaukee,2289,MI,9_R,2_C
Michigan,61.0,58.1,Monroe,37147,MI,9_R,2_C
Michigan,58.9,42.8,Montcalm,13361,MI,9_R,2_C
Michigan,51.2,52.8,Montmorency,1677,MI,9_R,2_C
Michigan,66.2,56.7,Muskegon,56186,MI,9_R,2_C
Michigan,61.5,45.1,Newaygo,10347,MI,9_R,2_C
Michigan,66.5,68.0,Oakland,712858,MI,9_R,2_C
Michigan,57.7,55.5,Oceana,5004,MI,9_R,2_C
Michigan,55.3,46.1,Ogemaw,5343,MI,9_R,2_C
Michigan,25.5,68.8,Ontonagon,880,MI,9_R,2_C
Michigan,62.7,43.4,Osceola,6286,MI,9_R,2_C
Michigan,45.9,44.5,Oscoda,1504,MI,9_R,2_C
Michigan,55.6,58.8,Otsego,9074,MI,9_R,2_C
Michigan,62.7,59.4,Ottawa,115406,MI,9_R,2_C
Michigan,25.7,60.8,Presque Isle,2047,MI,9_R,2_C
Michigan,47.5,55.5,Roscommon,4245,MI,9_R,2_C
Michigan,68.5,54.8,Saginaw,80175,MI,9_R,2_C
Michigan,58.3,51.8,St. Clair,41281,MI,9_R,2_C
Michigan,67.8,47.4,St. Joseph,19513,MI,9_R,2_C
Michigan,50.6,45.8,Sanilac,8361,MI,9_R,2_C
Michigan,39.9,51.6,Schoolcraft,1791,MI,9_R,2_C
Michigan,51.5,51.9,Shiawassee,13841,MI,9_R,2_C
Michigan,54.6,46.2,Tuscola,9251,MI,9_R,2_C
Michigan,59.2,57.8,Van Buren,16106,MI,9_R,2_C
Michigan,67.8,71.1,Washtenaw,155894,MI,9_R,2_C
Michigan,72.1,55.4,Wayne,659107,MI,9_R,2_C
Michigan,63.8,52.2,Wexford,12698,MI,9_R,2_C
Minnesota,42.8,60.0,Aitkin,3452,MN,9_R,3_C
Minnesota,63.6,58.7,Anoka,122676,MN,9_R,3_C
Minnesota,56.8,57.7,Becker,10489,MN,9_R,3_C
Minnesota,51.8,60.5,Beltrami,15314,MN,9_R,3_C
Minnesota,62.7,40.9,Benton,16176,MN,9_R,3_C
Minnesota,43.4,68.5,Big Stone,1416,MN,9_R,3_C
Minnesota,65.4,60.7,Blue Earth,36596,MN,9_R,3_C
Minnesota,63.1,68.5,Brown,13377,MN,9_R,3_C
Minnesota,54.6,65.1,Carlton,7418,MN,9_R,3_C
Minnesota,64.7,67.8,Carver,38612,MN,9_R,3_C
Minnesota,40.2,52.7,Cass,6559,MN,9_R,3_C
Minnesota,60.4,54.5,Chippewa,4950,MN,9_R,3_C
Minnesota,54.4,58.7,Chisago,14228,MN,9_R,3_C
Minnesota,61.1,39.3,Clay,17981,MN,9_R,3_C
Minnesota,47.6,45.6,Clearwater,2325,MN,9_R,3_C
Minnesota,22.6,80.3,Cook,2105,MN,9_R,3_C
Minnesota,61.6,59.1,Cottonwood,3824,MN,9_R,3_C
Minnesota,54.9,58.7,Crow Wing,26793,MN,9_R,3_C
Minnesota,68.5,70.2,Dakota,187615,MN,9_R,3_C
Minnesota,58.2,61.1,Dodge,4646,MN,9_R,3_C
Minnesota,58.0,59.4,Douglas,17998,MN,9_R,3_C
Minnesota,51.2,59.0,Faribault,4009,MN,9_R,3_C
Minnesota,27.9,71.3,Fillmore,4531,MN,9_R,3_C
Minnesota,63.1,59.1,Freeborn,11246,MN,9_R,3_C
Minnesota,66.8,67.9,Goodhue,20778,MN,9_R,3_C
Minnesota,26.1,58.7,Grant,1473,MN,9_R,3_C
Minnesota,73.9,74.5,Hennepin,918514,MN,9_R,3_C
Minnesota,43.9,46.3,Houston,4291,MN,9_R,3_C
Minnesota,45.5,48.9,Hubbard,4668,MN,9_R,3_C
Minnesota,51.1,42.0,Isanti,9497,MN,9_R,3_C
Minnesota,53.9,56.9,Itasca,13454,MN,9_R,3_C
Minnesota,69.0,50.6,Jackson,3912,MN,9_R,3_C
Minnesota,53.9,42.1,Kanabec,3032,MN,9_R,3_C
Minnesota,58.5,55.0,Kandiyohi,19055,MN,9_R,3_C
Minnesota,36.4,56.8,Kittson,1233,MN,9_R,3_C
Minnesota,47.7,59.9,Koochiching,3765,MN,9_R,3_C
Minnesota,46.4,60.4,Lac qui Parle,1687,MN,9_R,3_C
Minnesota,40.7,68.0,Lake,3273,MN,9_R,3_C
Minnesota,32.1,57.0,Lake of the Woods,1402,MN,9_R,3_C
Minnesota,53.2,50.2,Le Sueur,7838,MN,9_R,3_C
Minnesota,32.6,52.2,Lincoln,1264,MN,9_R,3_C
Minnesota,64.2,60.1,Lyon,12905,MN,9_R,3_C
Minnesota,64.0,58.2,McLeod,15507,MN,9_R,3_C
Minnesota,69.8,70.8,Mahnomen,1744,MN,9_R,3_C
Minnesota,25.6,46.1,Marshall,1580,MN,9_R,3_C
Minnesota,57.7,58.3,Martin,7639,MN,9_R,3_C
Minnesota,40.8,50.1,Meeker,6317,MN,9_R,3_C
Minnesota,56.4,60.6,Mille Lacs,8815,MN,9_R,3_C
Minnesota,40.9,49.7,Morrison,8049,MN,9_R,3_C
Minnesota,68.7,64.9,Mower,13814,MN,9_R,3_C
Minnesota,42.5,54.8,Murray,2567,MN,9_R,3_C
Minnesota,71.5,63.4,Nicollet,14287,MN,9_R,3_C
Minnesota,65.1,64.1,Nobles,8737,MN,9_R,3_C
Minnesota,37.4,57.6,Norman,1377,MN,9_R,3_C
Minnesota,78.1,77.5,Olmsted,98101,MN,9_R,3_C
Minnesota,54.0,50.5,Otter Tail,18884,MN,9_R,3_C
Minnesota,73.6,52.0,Pennington,8954,MN,9_R,3_C
Minnesota,53.2,48.2,Pine,7110,MN,9_R,3_C
Minnesota,45.8,59.3,Pipestone,3092,MN,9_R,3_C
Minnesota,51.4,42.4,Polk,9304,MN,9_R,3_C
Minnesota,54.6,59.1,Pope,3992,MN,9_R,3_C
Minnesota,72.7,72.1,Ramsey,303494,MN,9_R,3_C
Minnesota,5.5,56.9,Red Lake,653,MN,9_R,3_C
Minnesota,54.2,55.9,Redwood,5798,MN,9_R,3_C
Minnesota,39.7,57.3,Renville,4090,MN,9_R,3_C
Minnesota,66.0,64.7,Rice,24634,MN,9_R,3_C
Minnesota,49.0,56.3,Rock,2936,MN,9_R,3_C
Minnesota,71.5,55.3,Roseau,6523,MN,9_R,3_C
Minnesota,65.3,65.9,St. Louis,88802,MN,9_R,3_C
Minnesota,65.2,71.4,Scott,50170,MN,9_R,3_C
Minnesota,51.7,46.1,Sherburne,22273,MN,9_R,3_C
Minnesota,52.1,49.0,Sibley,3095,MN,9_R,3_C
Minnesota,68.0,57.8,Stearns,84649,MN,9_R,3_C
Minnesota,70.9,63.6,Steele,19731,MN,9_R,3_C
Minnesota,62.5,58.1,Stevens,4445,MN,9_R,3_C
Minnesota,36.4,59.7,Swift,2986,MN,9_R,3_C
Minnesota,58.2,44.6,Todd,5905,MN,9_R,3_C
Minnesota,43.4,63.1,Traverse,781,MN,9_R,3_C
Minnesota,40.0,74.0,Wabasha,5351,MN,9_R,3_C
Minnesota,43.5,53.9,Wadena,4027,MN,9_R,3_C
Minnesota,41.6,59.8,Waseca,4273,MN,9_R,3_C
Minnesota,61.2,69.7,Washington,82118,MN,9_R,3_C
Minnesota,58.8,59.4,Watonwan,3835,MN,9_R,3_C
Minnesota,57.2,33.1,Wilkin,1655,MN,9_R,3_C
Minnesota,71.9,59.0,Winona,23817,MN,9_R,3_C
Minnesota,49.8,57.2,Wright,38382,MN,9_R,3_C
Minnesota,59.2,60.0,Yellow Medicine,3739,MN,9_R,3_C
Mississippi,58.3,52.0,Adams,10506,MS,9_R,4_C
Mississippi,66.4,39.5,Alcorn,12408,MS,9_R,4_C
Mississippi,42.2,37.8,Amite,1545,MS,9_R,4_C
Mississippi,63.5,54.6,Attala,4007,MS,9_R,4_C
Mississippi,65.7,49.7,Benton,1055,MS,9_R,4_C
Mississippi,59.2,61.5,Bolivar,8925,MS,9_R,4_C
Mississippi,44.0,42.6,Calhoun,2378,MS,9_R,4_C
Mississippi,24.1,40.4,Carroll,702,MS,9_R,4_C
Mississippi,70.3,51.4,Chickasaw,5698,MS,9_R,4_C
Mississippi,59.4,35.1,Choctaw,1426,MS,9_R,4_C
Mississippi,81.3,51.7,Claiborne,2244,MS,9_R,4_C
Mississippi,56.2,55.3,Clarke,2511,MS,9_R,4_C
Mississippi,60.1,46.8,Clay,4431,MS,9_R,4_C
Mississippi,54.7,52.0,Coahoma,5692,MS,9_R,4_C
Mississippi,65.2,53.7,Copiah,5673,MS,9_R,4_C
Mississippi,66.5,52.1,Covington,4184,MS,9_R,4_C
Mississippi,70.1,52.2,DeSoto,53844,MS,9_R,4_C
Mississippi,67.6,41.9,Forrest,31407,MS,9_R,4_C
Mississippi,66.6,47.6,Franklin,1590,MS,9_R,4_C
Mississippi,51.5,42.8,George,3723,MS,9_R,4_C
Mississippi,27.8,37.0,Greene,749,MS,9_R,4_C
Mississippi,65.4,53.9,Grenada,8523,MS,9_R,4_C
Mississippi,63.0,39.4,Hancock,9187,MS,9_R,4_C
Mississippi,67.9,53.7,Harrison,74310,MS,9_R,4_C
Mississippi,72.1,58.8,Hinds,98300,MS,9_R,4_C
Mississippi,53.9,59.8,Holmes,2338,MS,9_R,4_C
Mississippi,66.9,57.6,Humphreys,1493,MS,9_R,4_C
Mississippi,0.0,33.8,Issaquena,99,MS,9_R,4_C
Mississippi,59.9,36.5,Itawamba,5388,MS,9_R,4_C
Mississippi,72.0,45.0,Jackson,45116,MS,9_R,4_C
Mississippi,68.5,49.0,Jasper,3291,MS,9_R,4_C
Mississippi,35.5,67.6,Jefferson,535,MS,9_R,4_C
Mississippi,76.2,42.9,Jefferson Davis,2391,MS,9_R,4_C
Mississippi,65.4,44.1,Jones,22215,MS,9_R,4_C
Mississippi,65.6,42.2,Kemper,1310,MS,9_R,4_C
Mississippi,49.8,55.2,Lafayette,18028,MS,9_R,4_C
Mississippi,57.0,61.8,Lamar,18761,MS,9_R,4_C
Mississippi,63.5,52.6,Lauderdale,28291,MS,9_R,4_C
Mississippi,66.0,58.3,Lawrence,1918,MS,9_R,4_C
Mississippi,65.8,48.2,Leake,4490,MS,9_R,4_C
Mississippi,71.1,46.8,Lee,47722,MS,9_R,4_C
Mississippi,72.5,65.9,Leflore,12170,MS,9_R,4_C
Mississippi,57.6,39.0,Lincoln,11029,MS,9_R,4_C
Mississippi,60.1,51.9,Lowndes,20903,MS,9_R,4_C
Mississippi,67.5,67.5,Madison,52375,MS,9_R,4_C
Mississippi,61.3,45.0,Marion,6981,MS,9_R,4_C
Mississippi,62.3,50.8,Marshall,6786,MS,9_R,4_C
